cod_articulo,precio,descripcion,descripcion_adic,escala_1,escala_2,cod_unidad_medida,cod_barra,usa_escala,cta_compras,lleva_partida,lleva_serie,alicuota_iva,cta_ventas,cod_proveedor,sinonimo,alicuota_iva_co,porc_comision_ventas,porc_utilidad,stk_maximo,stk_minimo,punto_pedido,equivalencia,unidad_medida_compra
100714,"0.00","ESMALTE P/UÑAS YOU 05 FUCSIA PASION","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100720,"0.00","DERMATOLOGY SUERO ANTIOXID. VIT.C+ 20 ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100721,"0.00","DERMATOLOGY SUERO ANTIEDAD HYALURONIC 20","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100722,"0.00","DERMATOLOGY SUERO ANTIARRUG C/RETINOL 20","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100723,"0.00","FRUTOS ROJOS CR.HIDRATANTE 70 G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100724,"0.00","FRUTOS ROJOS GEL EXFOLIANTE 100 G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100725,"0.00","FRUTOS ROJOS LECHE DE LIMPIEZA 145ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100727,"3699.00","ESMALTE P/UÑAS YOU 06 NEGRO CHIC 5 ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100728,"0.00","ALOE VERA PROT LABIAL HIDRAT. REPARAD.4G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100732,"0.00","SOMBRA COMP.SEMI MATE YOU 1 BLANCO FULG.","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100733,"0.00","SOMBRA COMP.MATE YOU 2 NUDE DELICADO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100735,"0.00","SOMBRA COMP.MATE YOU 3 ROSA SILVESTRE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100736,"0.00","SOMBRA COMP.SATINADA YOU 4 GRIS URBANO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100746,"12999.00","VIOLETTA TOYS POMPON COL. BEBES 100 ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100754,"0.00","CREMA UNIVERSAL BIENESTAR X 20 G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100760,"0.00","LAP LAB CREM SK N01 NUDE ELEGANTE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100767,"0.00","LAP LAB SEMIMATE SK N201 NUDE NATURAL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100768,"0.00","LAP LAB SEMIMATE SK N202 NUDE ROSA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100769,"9999.00","LAP LAB SEMIMATE SK N203 NUDE TENTACION","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100770,"0.00","LAP LAB SATIN SK N401 ROSA ROMANTICO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100771,"0.00","LAP LAB SATIN SK N402 MERLOT IRIDISCENTE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100772,"4999.00","MAQUILLAJE CORRECTOR YOU N01 LIGHT BEIGE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100773,"0.00","MAQUILLAJE CORRECTOR YOU N02 MEDIUM BEIG","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100774,"0.00","MAQUILLAJE CORRECTOR YOU N03 STROBING","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100775,"0.00","MAQUILLAJE CORRECTOR YOU N04 CONTOURING","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100776,"4999.00","PROTECT TRATAMIENTO MULTIVITAMINAS 10 ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100777,"0.00","LOLA BAILARINA LOCION P/ NENAS 45 ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100781,"0.00","FRUTOS ROJOS TOALLAS DESMAQ.FACIAL 25U","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100782,"0.00","ICE CREAM LABIAL LIQ.MATTE YOU 6 FRAMBUE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100783,"0.00","ICE CREAM LABIAL LIQ.MATTE YOU 7 MOUSSE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100786,"0.00","AH+ TRAT. D/ACCION LABIOS C/A.HIALUR. 2G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100788,"5999.00","STAND UP LAVANDA CREM.DUREZAS/CALLOS 50G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100793,"0.00","REPUES.JABON LIQ. ROSAS P/MANOS 220ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100794,"0.00","REPUES.JABON LIQ. VERBENA P/MANOS 220ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100795,"0.00","REPUES.JABON LIQ. LAVANDA P/MANOS 220ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100796,"0.00","LAPIZ LAB.CREM CASUAL 84 FUCSIA POWER","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100798,"0.00","ESMALTE CREM. CASUAL 84 FUCSIA POWER","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100801,"15999.00","EAU TOILETTE FEM. MAGIC LOVE 50ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100804,"0.00","ALOE CREMA GEL HIDRAT.REPAR.P/MANOS 110G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100818,"0.00","COLONIA FLORES DE CEREZO/VIOLETAS 230ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100823,"0.00","JABON LIQUIDO ROSAS PARA MANOS 215ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100824,"0.00","JABON LIQUIDO VERBENA PARA MANOS 215ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100825,"0.00","JABON LIQUIDO LAVANDA PARA MANOS 215ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100830,"0.00","CREMA PARA CUERPO 3 EN 1 400G ARTISTA 20","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100832,"0.00","LIP DERM COCONUT BALSAMO REPAR. P/LABIOS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100839,"0.00","VIOLETTA T-REX LOCION P/NENES 45 ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100840,"0.00","CREMA DE ORDEÑE 150G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100850,"0.00","SHOCK TRAT.CAP.BAÑO CR.C/ACEITE COCO 160","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100852,"8499.00","AH+ BRUMA HIDRAT.C/ACIDO HIALURONICO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100855,"0.00","EAU TOILETTE MASC. ANTHOLOGY 55ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100856,"0.00","EAU TOILETTE MASC. LOVERS 55ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100857,"0.00","EAU TOILETTE FEM. LOVERS 55ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100859,"0.00","STAND UP LAV. GEL FRIO PIERNAS/PIES 90G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100861,"0.00","ALOE CREMA GEL HIDRATANTE P/CUERPO 300ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100862,"0.00","DEO COLONIA FEM. JE T AIME M.AMOUR 120ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100863,"0.00","DEO COLONIA MASC. HOMME SPORT EXTR 120ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100867,"0.00","PROTECT UV RECOVERY TRAT.RESTAURADOR 10M","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100870,"0.00","PROTECT CALCIO Y COLOR 32 BLANCO PURO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100872,"0.00","CASUAL FIJADOR DE MAQUILLAJE SPRAY 30ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100873,"0.00","LAPIZ LAB.CREM CASUAL 87 NUDE BEIGE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100881,"0.00","DESOD.ANTIT.ROLLON 55ML S.WOMEN INTENSE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100882,"0.00","DESOD.ANTIT.ROLLON 55ML BLUE LAKE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100883,"0.00","LIP DERM CHERRY BALSAMO REPAR. P/LABIOS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100884,"0.00","CR.DIA ANTIED REAF.FPS30 DERMATOLOG 30ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100885,"0.00","CR.NOCHE REGENERADORA DERMATOLOGY 30 ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100886,"0.00","CLEAR FACE MAQ.LIQUIDO 1 BEIGE CLARO 30","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100889,"0.00","STAND UP LAV.SERUM HIDRAT.ACIDO HIALUR.","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100893,"0.00","ESMALTE GEL SK LL METALIC 1 INTENSITY","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100897,"0.00","PALTA CR. ULTRAHUMECT. REG. P/MANOS 110G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100898,"0.00","FRUTOS ROJOS DESMAQ.BIFAS ROS/OJOS 110M","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100899,"8999.00","PEST./CEJAS LIPOSOMAS SPRAY SPECIFIC 20M","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100900,"0.00","LOVE YOU RAINBOW BODY MIST 105 ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100901,"0.00","LOVE YOU RAINBOW BODY LOTION 100 ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100902,"0.00","LABIAL CREMOSO YOU 01 ROJO DESLUMB.3,5 G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100903,"0.00","LABIAL CREMOSO YOU 02 ROSA ROMANT. 3,5 G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100904,"0.00","LABIAL CREMOSO YOU 03 CIRUELA SALV 3,5 G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100905,"0.00","LABIAL CREMOSO YOU 04 NUDE SUAVE 3,5 G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100906,"4999.00","LABIAL CREMOSO YOU 05 ROSA DELEITE 3,5 G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100907,"0.00","ESMALTE P/UÑAS YOU 07 GRIS NORDICO 5 ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100909,"0.00","ESMALTE P/UÑAS YOU 09 VERDE ZEN 5 ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100923,"0.00","CREMA HIDRAT./REGENERADORA BE VEGAN 50G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100924,"0.00","SUERO ANTIARR./ANTIOX. BE VEGAN 30 ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100925,"0.00","LECHE DE LIMPIEZA HIDRAT. BE VEGAN 150ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100926,"0.00","AH+ CREMA P/MANOS D.ACCION AC.HIALUR 90G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100930,"0.00","CREMA OLEO MIX BIENESTAR X 20 G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100931,"0.00","EAU TOILETTE FEM. B.LOVE SENSUAL RED 50M","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100932,"0.00","VIOLETTA TOYS COSMO COL. INFANTIL 100 ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100935,"6499.00","LOLA FANTASIA LOCION P/ NENAS 45 ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100936,"0.00","VIOLETTA TOYS TONA JABON INFANTIL 55G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100937,"0.00","VIOLETTA TOYS POMPON JABON INFANTIL 50G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100941,"0.00","SOMBRA COMP.SATINADA YOU 6 DORADO CAUTIV","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100943,"0.00","SOMBRA COMP.MATE YOU 8 MORADO PROFUNDO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100944,"0.00","SOMBRA COMP.SATINADA YOU 9 AZUL MEDIT","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100947,"0.00","SOMBRA CREMOSA YOU METALIC 3 NUDE GLOW","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100949,"0.00","VIOLETTA BRONTOSAURIO LOCION NENES 45 ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100956,"0.00","LOCION COLONIA FEMENINA LIBERTY 60ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100957,"0.00","EAU TOILETTE FEM. FEMME 100ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100958,"0.00","MASK MASCARILLA HIDRAT/ANTIOX.C/PALTA 50","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100959,"0.00","CREMA CUERPO NUT.PREBIOTICA BIOTIKS 240","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100960,"0.00","EAU DE TOILETTE FEM PINK ANGEL 55ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100963,"0.00","EXFOLIANTE PARA LABIOS YOU 02 SANDIA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100964,"0.00","EXFOLIANTE PARA LABIOS YOU 03 UVA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100965,"0.00","ESMALTE GEL SK LL  28 SILVER SHINE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100967,"5499.00","ESMALTE GEL SK LL  30 WHITE PURE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100968,"0.00","SOMBRA CREMOSA L.DURAC.MET.SK LL 1 PARAD","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100969,"0.00","SOMBRA CREMOSA L.DURAC.MET.SK LL 2 ROSE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100970,"0.00","SOMBRA CREMOSA L.DURAC.MET.SK LL 3 DARK","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100976,"0.00","CR.HIDRATANTE MATIFICANTE CLEAR FACE 50G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100978,"0.00","DESOD. P/PIES 3 EN 1 STAND UP LAVANDA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100979,"0.00","CREMA PERFUMADA P/MANOS SENSUAL RED 30G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100981,"0.00","EAU DE TOILETTE FEME. MY ESSENCE 95ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100982,"0.00","MASCARILLAS ROSTRO SKIN FOOD 3 X 20G C/U","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100983,"6999.00","CONCENT. ANTIFATIGA P/OJOS SPECIFIC 15G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100989,"0.00","MAQ.CORRECTOR CASUAL 03 STROBING 4G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100990,"0.00","MAQ.CORRECTOR CASUAL 04 CONTOURING 4G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100991,"0.00","HANDS UP REPARACION INTENS.CR.MANOS 110G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100997,"0.00","MASK MASC.FACIAL.HIDRAT/REF.PEPINOS 30G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100998,"0.00","EAU TOILET.MASC. HOMME SPORT SAVAGE 50ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
100999,"0.00","CREMA ROSTRO NUT.PREBIOTICA BIOTIKS 50G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101000,"0.00","DESODORANTE ANTIT. ROLLON BE VEGAN 50G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101001,"0.00","RESTORE EXPERT RESTAURADOR PUNTAS 125G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101002,"0.00","PROTECT.SOLAR FPS50 DERMATOLOGY SUN 50G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101009,"0.00","SHOCK T.CAP.BAÑO CR.C/ACEITE MARACUY 160","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101011,"0.00","COLONIA JAZMIN Y NARDOS 230ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101012,"0.00","YOU CARE SUERO C/ACIDO HIALURONICO 30ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101013,"0.00","LIP OIL OLEO REPARADOR P/LABIOS YOU 2G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101014,"4999.00","LABIAL MATTE YOU 06 ROJO CORAL 3,5 G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101015,"0.00","LABIAL MATTE YOU 07 ROSA CALIDO 3,5 G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101023,"0.00","SPLASH HUMECT. B.LOVE WILD KISS 130ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101024,"0.00","LIMPIADOR FACIAL NUT/PREB.BIOTIKS 100G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101025,"0.00","LABIAL LIQUIDO 12H SK LL 1 BENDITO NUDE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101026,"0.00","LABIAL LIQUIDO 12H SK LL 2 ENCENDE PASIO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101027,"12999.00","LABIAL LIQUIDO 12H SK LL 4 TIMIDEZ ATRAC","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101028,"0.00","LABIAL LIQUIDO 12H SK LL 5 ANGEL O DEMON","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101029,"0.00","LABIAL LIQUIDO 12H SK LL 6 SECRETO SEDUC","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101030,"0.00","LABIAL LIQUIDO 12H SK LL 8 ELEGANCIA IRR","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101031,"0.00","LABIAL LIQUIDO 12H SK LL 9 BESO HECHICER","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101032,"0.00","LABIAL LIQUIDO 12H SK LL 10 DULCE TENTA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101036,"0.00","PALTA CREMA ULTRAHUMEC.REG. CUERPO 300ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101037,"0.00","SHAMPOO HIDRATANTE CURLY EXPERT 260ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101038,"0.00","ACONDICIONAD. MODELAD.CURLY EXPERT 260ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101040,"0.00","MASCARA NUTRITIVA CURLY EXPERT 250G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101042,"0.00","LIP DERM WATERMELON BALS.REPAR. P/LABIOS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101043,"0.00","MASK MASCARILLA EXFOL./LIMP.C/MANZANI 50","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101044,"0.00","PROTECT CALCIO Y COLOR 33 NUDE TERCIOPEL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101048,"0.00","LIFTING EXPERT BOTOX CAPILAR 110G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101051,"0.00","LOVE YOU FLOWER BODY MIST 105 ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101052,"0.00","EAU TOILETTE MASC. NIGHT SEDUCTION","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101055,"0.00","OLEO MULTIPROPOSITO BIENESTAR 55ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101061,"0.00","DELINEADOR P/OJOS 18CM 01 NEGRO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101062,"2599.00","DELINEADOR P/OJOS 18CM 02 MARRON","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101063,"0.00","DELINEADOR P/OJOS 18CM 03 AZUL PERLA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101064,"0.00","DELINEADOR P/OJOS 18CM 04 PLATA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101065,"2599.00","DELINEADOR P/OJOS 18CM 05NEGRO C GLITTE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101066,"2599.00","DELINEADOR P/OJOS 18CM 06 VERDE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
101067,"2599.00","DELINEADOR P/OJOS 18CM 07 CELESTE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
